一种可重构超宽带功放谐波抑制电路	0.09996336698532104 0.09463412314653397 0.03762532398104668 0.162043035030365 -0.13137665390968323 -0.03061579167842865 -0.08765211701393127 0.031049415469169617 -0.1547216773033142 -0.03459372743964195 -0.0014530185144394636 0.1823853999376297 0.259579598903656 -0.05837626755237579 -0.1871364861726761 -0.025144487619400024 -0.08872171491384506 0.3155597448348999 -0.21651390194892883 -0.10625661164522171 0.14835233986377716 0.19854307174682617 -0.12424097210168839 0.2283046692609787 -0.22395695745944977 -0.0019371954258531332 0.12991225719451904 -0.0026454071048647165 -0.13273923099040985 -0.008024899289011955 0.046634186059236526 -0.19380126893520355
多跨阻恒定带宽超低噪声TIA	-0.18612100183963776 -0.10972484946250916 -0.08489734679460526 -0.18656469881534576 0.261496365070343 0.22083216905593872 -0.22904235124588013 0.08362958580255508 -0.3127635717391968 -0.0004860925255343318 -0.3274645507335663 0.08855367451906204 0.22892563045024872 -0.1678151935338974 -0.21403783559799194 0.2503633499145508 0.20099399983882904 0.5888077616691589 0.23688319325447083 0.0377383828163147 -0.5235754251480103 -0.02951262891292572 -0.13037236034870148 0.17616425454616547 -0.4031583070755005 -0.12946823239326477 0.29828140139579773 0.365193635225296 -0.152643084526062 0.07229270040988922 -0.09882010519504547 -0.2735145092010498
基于多微处理器结构的时序控制器	-0.21332810819149017 0.3572656512260437 0.13306595385074615 -0.35648512840270996 0.12399979680776596 -0.18160416185855865 -0.1131381243467331 0.005987547338008881 0.04969511553645134 -0.10662634670734406 -0.23766346275806427 -0.19820468127727509 -0.8009598851203918 -0.04626709222793579 -0.09600382298231125 -0.10757037252187729 -0.18269698321819305 0.15746043622493744 0.14136779308319092 0.07927435636520386 -0.06477238982915878 0.013344129547476768 -0.0016096198232844472 -0.05001050978899002 -0.025952352210879326 -0.04529886320233345 -0.28811079263687134 -0.010164801962673664 0.15889516472816467 0.2586647868156433 0.0031527546234428883 -0.002189609222114086
基于奇异谱分析和变分模态分解的心电信号去基线漂移方法	-0.11168202757835388 0.14358562231063843 -0.009410200640559196 -0.0849318653345108 -0.04619700834155083 0.010771837085485458 0.009906300343573093 -0.012872721068561077 0.183638796210289 0.011911222711205482 -0.10793387144804001 0.06305614858865738 -0.2873687446117401 -0.21462444961071014 -0.21402540802955627 0.17921580374240875 0.01343964971601963 0.09301374107599258 0.08339479565620422 0.05764513462781906 -0.2360885739326477 -0.044366564601659775 -0.0450749434530735 -0.09418957680463791 -0.0001617408124729991 0.04049203544855118 -0.15977010130882263 -0.2363380491733551 -0.14164696633815765 0.011363370344042778 -0.20142212510108948 -0.18294104933738708
一种用于润滑油的星形黏度指数改进剂及其制备方法	-0.10158012807369232 0.05520869418978691 -0.004903753288090229 0.02095050923526287 0.07484845817089081 0.06674469262361526 0.12559528648853302 0.008594054728746414 -0.16313771903514862 0.05855250358581543 -0.04540548473596573 -0.052116502076387405 -0.14496080577373505 -0.12093611061573029 -0.012137225829064846 0.08212141692638397 0.25682780146598816 0.06541892141103745 -0.1122078225016594 0.07129442691802979 -0.441167950630188 0.10171205550432205 -0.09798187017440796 0.2088615745306015 -0.13550077378749847 -0.2114008665084839 -0.027040228247642517 -0.005158546380698681 0.09957440942525864 0.004178245551884174 0.07406961917877197 -0.010457588359713554
基于不对称性心动周期变化的素质能力量化评价方法	0.005306451115757227 0.19233429431915283 -0.032697103917598724 0.039996713399887085 -0.31561270356178284 0.11001867055892944 -0.11894034594297409 0.06731075793504715 -0.3402568995952606 -0.14462079107761383 -0.1572435349225998 0.31571057438850403 0.6624382138252258 0.3001866340637207 0.02868082746863365 -0.14431898295879364 0.06223302334547043 0.2383909672498703 0.1647392213344574 0.3120577335357666 0.5833474397659302 0.09589096903800964 -0.22819213569164276 -0.2047341912984848 -0.10334546118974686 0.11902416497468948 -0.39408838748931885 -0.28373444080352783 -0.14819449186325073 0.10634209215641022 0.11448555439710617 -0.162954181432724
一种皂基润滑剂的制备方法	0.04317605495452881 0.046120066195726395 0.04891783744096756 0.13325099647045135 -0.111422598361969 0.002299016108736396 -0.08795563131570816 -0.04585560783743858 -0.15075701475143433 -0.10715488344430923 -0.11418658494949341 -0.012263714335858822 0.20274175703525543 -0.29334577918052673 -0.6266281604766846 0.16082671284675598 -0.15767739713191986 0.1363256424665451 0.07975281029939651 -0.04668692871928215 -0.2602308988571167 -0.25468170642852783 -0.40349656343460083 0.08124041557312012 0.15071764588356018 0.011013136245310307 0.26121628284454346 0.2716262936592102 0.10035280883312225 -0.27687934041023254 0.213179811835289 0.13445012271404266
一种超低温航空液压油的制备方法	0.08582230657339096 0.06690745055675507 0.30234843492507935 -0.020858271047472954 -0.013803210109472275 -0.23802350461483002 0.1292450726032257 -0.007805312983691692 0.08784154802560806 0.18727828562259674 0.11584875732660294 0.3079078793525696 0.026821300387382507 -0.004367919638752937 0.18371154367923737 0.2886356711387634 0.07549137622117996 0.03827283903956413 0.1031542718410492 -0.3072163164615631 -0.2216951549053192 -0.04320403188467026 0.01272861659526825 0.019372012466192245 -0.06321083009243011 -0.38309574127197266 0.2771514058113098 0.10357759147882462 0.16791555285453796 0.15514497458934784 0.04072071984410286 -0.15278899669647217
一种减速机防漏润滑剂及其制备方法	-0.10149398446083069 -0.15429732203483582 0.07362044602632523 -0.028943952172994614 -0.047738127410411835 -0.20821677148342133 -0.022308237850666046 -0.023399218916893005 0.01633969135582447 -0.16750651597976685 -0.02430826425552368 0.12269880622625351 0.0025963704101741314 0.09531929343938828 -0.03135824203491211 -0.15301157534122467 0.004999683238565922 -0.05538007989525795 -0.03702588006854057 -0.3100394308567047 -0.1859908103942871 -0.042846307158470154 -0.1681244671344757 -0.11611340939998627 0.0186125710606575 0.06748779863119125 0.08254621177911758 0.1130891740322113 -0.41631922125816345 0.004086060915142298 0.18843139708042145 -0.017170686274766922
超级电容剩余寿命综合评估方法、系统、装置及介质	-0.15688556432724 0.0014920576941221952 0.4344707429409027 0.07447417080402374 -0.03042243979871273 0.0970090851187706 -0.16731274127960205 0.05571720376610756 0.1763230264186859 -0.3010284900665283 -0.003119633300229907 0.5089142322540283 -0.07852671295404434 -0.15292121469974518 0.15089574456214905 0.008065585047006607 -0.041266366839408875 0.07759184390306473 -0.2730996608734131 -0.2511714696884155 -0.037613920867443085 0.12414024025201797 -0.14528506994247437 -0.09835509955883026 -0.23878785967826843 0.06880182772874832 0.30782246589660645 0.01807219348847866 -0.2511087656021118 0.022213999181985855 -0.08906376361846924 0.30976220965385437
心电信号的分类方法和装置	-0.014656292274594307 0.1645938754081726 0.0405329130589962 0.08388134837150574 0.10409681499004364 0.08108139783143997 0.03806956857442856 -0.01227894052863121 0.20420484244823456 -0.028325794264674187 -0.05482926592230797 -0.009955921210348606 0.1309642195701599 -0.12572474777698517 -0.018307622522115707 -0.13568168878555298 -0.22719092667102814 0.3210936486721039 -0.1725100427865982 -0.17320428788661957 -0.28623896837234497 0.14831741154193878 0.06653903424739838 -0.2174190878868103 -0.20615024864673615 -0.12048934400081635 -0.27658775448799133 0.07720518112182617 0.03746087849140167 0.19827084243297577 0.16390235722064972 -0.388214647769928
一种改进的基于小波域稀疏特性的心电信号去噪方法	0.036060694605112076 -0.1760801076889038 -0.13574257493019104 0.10005698353052139 0.2694748044013977 0.17354151606559753 0.11256396025419235 -0.06371086835861206 0.46988770365715027 0.11968304216861725 -0.15181030333042145 -0.3445642292499542 -0.1725829690694809 -0.038208283483982086 0.12338850647211075 -0.015375342220067978 0.09185183048248291 -0.045068640261888504 0.08422485738992691 0.0734902024269104 0.2423539161682129 -0.024409810081124306 0.4184841811656952 -0.25088828802108765 -0.0022771148942410946 -0.3020460307598114 -0.05899038910865784 0.2037891149520874 0.14918896555900574 -0.0453268326818943 3.716058563441038e-05 0.21812374889850616
Sm-MOF，含有Sm-MOF的催化剂及其在用煤焦油尾油制备基础油中的用途	-0.21448229253292084 0.33083614706993103 0.21784235537052155 0.01756219193339348 0.22098948061466217 -0.3707202672958374 0.28179922699928284 0.04194268584251404 0.0611848421394825 0.15428979694843292 0.2591024339199066 -0.13644836843013763 -0.367880642414093 -0.29534250497817993 0.6495282649993896 -0.012401378713548183 -0.23614650964736938 -0.023690514266490936 -0.5044111013412476 -0.010151077061891556 -0.36387866735458374 0.426304429769516 -0.0714065358042717 0.724635899066925 -0.3285374641418457 -0.43790531158447266 0.0023631565272808075 -0.12073762714862823 0.02126094326376915 0.4237745702266693 0.2554459273815155 -0.501118004322052
饱和脂肪族烃化合物组合物、润滑油组合物、以及饱和脂肪族烃化合物组合物的制造方法	0.04441360756754875 -0.25823962688446045 0.22018423676490784 -0.11675555258989334 0.07670241594314575 0.3161417543888092 -0.08746497333049774 -0.06014646962285042 -0.31825411319732666 0.24448618292808533 -0.20881830155849457 0.21117275953292847 0.31390830874443054 0.160521999001503 0.09374299645423889 0.1339723765850067 0.1962806135416031 -0.03601476550102234 -0.07599975913763046 -0.12353739887475967 -0.07518336176872253 0.1975420117378235 -0.3041381537914276 -0.03448886796832085 0.07075438648462296 -0.008081399835646152 -0.1749868541955948 0.118039071559906 0.027463892474770546 0.009942072443664074 -0.43066877126693726 -0.3036007881164551
一种噪声抵消低噪声放大器	0.0164822768419981 0.017481161281466484 -0.007676597684621811 -0.007734171114861965 0.07015529274940491 0.008394716307520866 -0.06809939444065094 0.021351370960474014 -0.11431557685136795 0.1563369482755661 -0.017573220655322075 -0.04402027651667595 -0.11795555055141449 0.06319008022546768 -0.059507787227630615 -0.03892156854271889 0.136078879237175 0.13860267400741577 -0.023244360461831093 0.03134958818554878 -0.06309063732624054 0.01059185154736042 0.02835831232368946 -0.12388148903846741 -0.07155591249465942 -0.10354152321815491 0.008805651217699051 0.13629192113876343 -0.005309492349624634 0.07526973634958267 0.01767895184457302 0.030905932188034058
基于Bi-Hemt工艺的宽带双通道收发放大芯片	0.07175564765930176 0.1813090592622757 -0.18175555765628815 0.1064784899353981 -0.16599451005458832 0.566092312335968 -0.04859115555882454 0.03982187435030937 -0.15036135911941528 -0.3962908983230591 0.15671706199645996 0.07533863931894302 -0.2382083237171173 -0.08041848242282867 0.1608544886112213 -0.05448676273226738 0.2051580846309662 -0.02035011723637581 0.30835115909576416 -0.1166931763291359 -0.13695119321346283 0.23912444710731506 -0.017554834485054016 0.3688873052597046 -0.12497065216302872 -0.20841844379901886 0.3772233724594116 -0.248401939868927 -0.1555294543504715 -0.0759749636054039 -0.23593372106552124 -0.005414762534201145
一种MRI超低噪声放大器	0.03495635464787483 -0.2183697372674942 -0.0006272566970437765 -0.19573576748371124 0.014338763430714607 0.0929146483540535 -0.09255282580852509 0.03532090038061142 0.12800468504428864 -0.040185607969760895 -0.15099546313285828 0.06548859924077988 -0.3969775140285492 -0.15816764533519745 0.1956809163093567 -0.0571947880089283 0.3437417447566986 0.1782110184431076 0.2654031813144684 -0.19226379692554474 0.2451217770576477 -0.17507266998291016 0.11612740159034729 -0.11053372919559479 -0.0327904038131237 0.08033979684114456 -0.2923796474933624 -0.058182042092084885 -0.07547284662723541 0.10176539421081543 -0.2510415315628052 0.20316509902477264
一种可降低成本的多级低噪声放大器	0.16322998702526093 0.12166760116815567 -0.12124626338481903 0.048341814428567886 -0.26321810483932495 -0.26047834753990173 -0.08856675773859024 -0.02129797637462616 -0.3186330199241638 -0.1304820030927658 -0.01973314955830574 -0.1436334103345871 0.2073078155517578 -0.23456037044525146 -0.3824533522129059 -0.2619840204715729 -0.012158985249698162 -0.0008861790411174297 -0.10605864226818085 -0.07528860121965408 0.10471601784229279 -0.2353961020708084 -0.1508769690990448 0.01334961038082838 0.019782116636633873 0.2594382166862488 -0.20764541625976562 0.2818644344806671 0.03393059968948364 -0.1598578840494156 0.014341125264763832 -0.07062755525112152
用于偏置RF电路的系统和方法	0.13655290007591248 -0.006303616799414158 0.0251888707280159 -0.036015402525663376 0.29036933183670044 0.09212356805801392 0.02750971168279648 0.0015774616040289402 0.14820115268230438 0.02555008791387081 0.0986759215593338 0.11577214300632477 -0.06854172050952911 -0.16672006249427795 0.2262854427099228 -0.20181606709957123 0.11062943190336227 -0.15692289173603058 -0.06018761172890663 -0.2102639079093933 -0.06713159382343292 0.14327764511108398 -0.11189445108175278 0.13685518503189087 0.0761185958981514 -0.1493106186389923 0.08771659433841705 -0.02168773114681244 -0.11844458431005478 -0.005776316858828068 -0.045492611825466156 0.18384288251399994
一种用于射频收发芯片的抗干扰接收机电路	0.06728238612413406 0.12530282139778137 0.16505835950374603 -0.24446022510528564 -0.058214180171489716 -0.01849554292857647 -0.11842229217290878 -0.044228993356227875 -0.03123784251511097 -0.040499430149793625 -0.016177963465452194 0.14533214271068573 -0.30560263991355896 -0.005999022163450718 0.014032936654984951 0.09673289954662323 0.4522700607776642 -0.11484620720148087 0.007554289419203997 -0.005366393364965916 0.005507173947989941 0.012609204277396202 -0.12210854887962341 -0.3136063516139984 -0.03317999467253685 -0.056935641914606094 0.06851695477962494 0.12738212943077087 -0.05426374450325966 0.05448554456233978 -0.14960892498493195 0.05236740782856941
一种具有单转差功能的超宽带毫米波低噪声放大器	-0.005231691990047693 0.027371114119887352 0.02005356177687645 -0.21505364775657654 -0.07373229414224625 -0.039436060935258865 -0.04938773438334465 -0.11749353259801865 0.04856511577963829 -0.04933113232254982 0.031976401805877686 -0.1332615166902542 0.08956343680620193 0.1099160760641098 0.00872393324971199 0.24750401079654694 0.08134165406227112 0.02040112391114235 0.12125756591558456 0.0351923406124115 -0.27025625109672546 0.09180127829313278 -0.04930265247821808 -0.14748160541057587 0.061171531677246094 -0.09046722948551178 -0.1300249695777893 0.2178744077682495 0.10977403819561005 0.006160011515021324 -0.02704617939889431 -0.061088982969522476
使用振荡器对电极-组织接触进行的估计	0.08309295773506165 -0.11896130442619324 0.09423856437206268 -0.06902237981557846 0.0003485672641545534 0.037939418107271194 -0.030201714485883713 0.004444250836968422 0.007382810581475496 -0.009986637160182 -0.11572132259607315 0.06637556105852127 -0.1200466975569725 -0.09414936602115631 -0.13492217659950256 -0.028298061341047287 0.043574009090662 -0.1298545002937317 -0.011433552950620651 -0.24305781722068787 0.040464337915182114 -0.13371680676937103 -0.021957440301775932 0.035830799490213394 0.18626046180725098 -0.058336108922958374 0.09967456758022308 0.04673125967383385 -0.014119669795036316 -0.15076611936092377 0.15717090666294098 0.19215980172157288
一种聚烯烃润滑油基础油及其制备方法	-0.08282376080751419 -0.11896494776010513 -0.09186218678951263 0.1652657836675644 0.1850065141916275 -0.00877782329916954 0.017262138426303864 0.034589290618896484 0.014337358996272087 0.0412832573056221 -0.03298867121338844 0.1763792186975479 0.25813573598861694 0.1506098061800003 0.16880092024803162 -0.1079859510064125 0.059422608464956284 0.08230843394994736 -0.1409672200679779 0.15297003090381622 -0.14639507234096527 0.13218511641025543 0.12443237751722336 0.04656074196100235 -0.19609038531780243 -0.05830518528819084 -0.03401361405849457 0.1508806347846985 0.2228516936302185 0.014480437152087688 0.020265135914087296 -0.06523167341947556
一种测量电路前置放大器	-0.07311674952507019 -0.009100943803787231 -0.08912501484155655 0.18722982704639435 -0.07039419561624527 -0.10733349621295929 0.08496812731027603 0.01915094628930092 0.1159261092543602 -0.07398591190576553 -0.14175058901309967 0.2813064157962799 -0.27007466554641724 0.3756636679172516 0.17209619283676147 0.09332893788814545 -0.009103258140385151 -0.11814668029546738 0.08009501546621323 -0.0277713593095541 0.36372318863868713 0.05317201092839241 0.015857139602303505 -0.28060683608055115 0.3043025732040405 -0.035605188459157944 0.061166130006313324 0.09870921075344086 -0.19389019906520844 0.2723201811313629 -0.11174840480089188 -0.060091037303209305
一种与生物燃料兼容的国六发动机油及其制备方法	-0.008319550193846226 0.009570257738232613 0.3033466637134552 -0.11071757972240448 0.09538670629262924 -0.20166143774986267 -0.04148136079311371 -0.02499135583639145 -0.07650358229875565 0.292707622051239 0.09930151700973511 -0.09868927299976349 0.01917353831231594 -0.03497617319226265 0.08155298978090286 -0.011453141458332539 0.07385288923978806 0.11333171278238297 -0.10971548408269882 -0.12761497497558594 -0.09055684506893158 -0.12691116333007812 0.17222349345684052 -0.21628625690937042 0.012128492817282677 -0.14429055154323578 -0.058816615492105484 0.17965801060199738 0.22746187448501587 0.1125762015581131 -0.13566452264785767 -0.0014727963134646416
一种油冷电机混合动力减速箱用润滑油及其应用	0.021075934171676636 0.15074780583381653 0.18506155908107758 -0.18312159180641174 -0.14182905852794647 0.022700877860188484 0.19600528478622437 0.04134763777256012 -0.05136125162243843 -0.15265317261219025 0.020904280245304108 0.15755927562713623 -0.1914261430501938 0.11406722664833069 -0.02888806350529194 0.026182224974036217 0.04716726765036583 -0.027352316305041313 -0.004208688158541918 -0.05254919454455376 0.084585040807724 0.15490257740020752 -0.14937818050384521 -0.14881254732608795 0.04063042253255844 0.02268771268427372 0.15306541323661804 -0.18326899409294128 -0.07814666628837585 -0.05870439112186432 0.29933106899261475 -0.25506487488746643
避免雷击导致缝纫机电控无法掉电保存数据的方法及系统	0.014853725209832191 0.07127673923969269 0.15528960525989532 0.03503945842385292 -0.06850419193506241 -0.16689811646938324 -0.08173692226409912 -0.01806463673710823 0.045309197157621384 -0.0640481561422348 -0.04595882073044777 -0.07216569036245346 -0.06582754105329514 -0.05577827990055084 -0.14864134788513184 -0.09291978180408478 -0.1379166841506958 0.21256382763385773 0.08329392224550247 0.14071577787399292 0.03941750153899193 0.05496951565146446 0.044918086379766464 -0.05073762312531471 0.09192246943712234 0.035228703171014786 -0.3214036226272583 0.08718167245388031 -0.11276336014270782 0.08691642433404922 0.017379604279994965 -0.09680753201246262
笔电适配器自适应设定CPU性能的方法、设备及存储介质	0.15693749487400055 0.10424625128507614 0.1194625198841095 0.03342348337173462 -0.06731171160936356 0.07059768587350845 -0.06660893559455872 -0.013544254936277866 0.1904449313879013 -0.11182397603988647 0.11509839445352554 0.10392818599939346 0.09353291243314743 -0.0245162695646286 0.12962578237056732 0.17476853728294373 0.09409432113170624 0.10171616822481155 -0.06111280620098114 0.09592949599027634 -0.05194017291069031 0.04052925854921341 -0.05783193185925484 0.18391527235507965 -0.1048712357878685 0.0451192744076252 -0.09931772202253342 0.012517773546278477 -0.18808068335056305 -0.056384000927209854 -0.05544092878699303 0.03612466901540756
一种超宽带微波放大器平衡稳定匹配电路	-0.13369178771972656 -0.2526215612888336 0.26646408438682556 -0.017716411501169205 0.1857851892709732 -0.05102269724011421 -0.1587437242269516 0.0062351105734705925 0.023921169340610504 0.17570243775844574 -0.4107736051082611 0.14045681059360504 0.07244798541069031 0.07984559237957001 -0.20222534239292145 -0.06186029687523842 -0.03253113105893135 0.1353931427001953 0.051603373140096664 -0.37968578934669495 0.03659365698695183 0.18184232711791992 -0.19853419065475464 -0.39020073413848877 -0.03743572533130646 0.4804222285747528 -0.1047019511461258 -0.19302788376808167 -0.36443886160850525 0.19906136393547058 0.27331554889678955 0.11806922405958176
滤波低噪声放大器和接收机	0.01248139888048172 0.020098058506846428 -0.1670050472021103 -0.05875386297702789 0.13865210115909576 0.14776694774627686 0.063699871301651 0.01176172774285078 0.09776493161916733 -0.12907692790031433 0.21028855443000793 0.09724026173353195 0.3744124472141266 -0.05807526037096977 0.23188042640686035 -0.17885728180408478 -0.005907002836465836 0.02387402392923832 -0.25853314995765686 -0.15918630361557007 -0.062230564653873444 0.0629696324467659 0.03669702261686325 0.14398068189620972 -0.10936056077480316 -0.011752753518521786 0.33607417345046997 0.03821771591901779 -0.03949049487709999 -0.2121286392211914 0.22377891838550568 0.12239593267440796
一种聚（甲基）丙烯酸酯类粘度指数改进剂及其制备方法和应用	0.18061919510364532 0.3212335407733917 0.14522254467010498 -0.05516386777162552 0.18545928597450256 0.2651151418685913 -0.0024634026922285557 0.0788368210196495 0.19404453039169312 0.26056188344955444 0.20802661776542664 0.020448854193091393 -0.22506216168403625 0.2743779420852661 0.4218808114528656 0.26567643880844116 -0.031641025096178055 0.3396015465259552 -0.22032305598258972 0.009893404319882393 -0.1519654393196106 0.33622467517852783 0.2842637002468109 0.16493941843509674 -0.26391518115997314 -0.08918154984712601 0.5562379956245422 -0.13501641154289246 0.10870469361543655 0.10445743054151535 0.2091476023197174 -0.15370409190654755
一种基于多路心音的冠状动脉狭窄可视化量化方法及设备	-0.10562412440776825 -0.11237744987010956 0.11192657053470612 -0.36011141538619995 0.18013198673725128 -0.009191371500492096 -0.024043850600719452 -0.1361670047044754 -0.08770398795604706 0.12567776441574097 -0.007906468585133553 -0.34576156735420227 -0.14161114394664764 0.09270790219306946 -0.23217162489891052 -0.08230031281709671 0.044762708246707916 -0.11995209008455276 0.24615760147571564 0.08216502517461777 0.04958454892039299 0.1253563016653061 0.161403089761734 -0.43143507838249207 0.2525289058685303 -0.3295784890651703 -0.22993150353431702 0.42271724343299866 -0.06931854784488678 0.009184131398797035 0.35399240255355835 0.29991331696510315
一种融合多导联注意力机制的ResNeXt网络分类方法	-0.04293644055724144 -0.16504667699337006 0.2064426988363266 0.020617160946130753 -0.1528835892677307 -0.26321083307266235 0.013818769715726376 -0.0015682787634432316 -0.3337373435497284 -0.08399438858032227 0.10825569182634354 0.05502329394221306 0.019814535975456238 0.1717294305562973 -0.145803302526474 -0.18419770896434784 0.008722043596208096 0.1506630927324295 -0.15307201445102692 -0.4468174874782562 -0.07456901669502258 0.09123086929321289 0.018480096012353897 -0.13807879388332367 -0.25392764806747437 -0.006762226112186909 0.10277659446001053 0.40773358941078186 0.12255685031414032 0.02975786104798317 -0.029098276048898697 0.28500238060951233
含有星型SEP共聚物润滑油粘度指数改性剂及其制备方法	0.15643064677715302 0.6014829874038696 -0.20101895928382874 -0.3314940929412842 -0.41510289907455444 -0.07312702387571335 0.3672284781932831 0.0478082038462162 0.4304184913635254 -0.49893951416015625 0.37759801745414734 0.027971243485808372 -0.6207085251808167 0.153945654630661 0.15549059212207794 0.1541554480791092 0.16009406745433807 -0.49614375829696655 -0.003768155351281166 0.6435177326202393 -0.31185677647590637 -0.034561898559331894 -0.12429723888635635 0.07442628592252731 -0.1440122276544571 -0.10162833333015442 -0.3705730736255646 -0.08188923448324203 0.27951011061668396 -0.07930336892604828 0.09873984009027481 -0.4648815095424652
润滑油组合物、润滑油组合物的制造方法和无级变速器	-0.11799561977386475 -0.1296616494655609 0.12392359226942062 0.08942240476608276 0.18792127072811127 0.12207289040088654 -0.1312716007232666 -0.02428436279296875 -0.38739997148513794 0.10433004796504974 -0.15981359779834747 0.027313098311424255 0.20043663680553436 -0.11951932311058044 -0.23812687397003174 0.031106654554605484 -0.021814269945025444 0.08691144734621048 0.07996738702058792 -0.023712430149316788 0.07427718490362167 0.10978871583938599 -0.12166973948478699 -0.19288156926631927 0.19322410225868225 0.19393940269947052 0.06878930330276489 -0.05807618424296379 0.031992144882678986 -0.09796273708343506 -0.17038355767726898 0.034365203231573105
齿轮润滑剂组合物	-0.05409546196460724 -0.11422707885503769 0.16179421544075012 0.1394941508769989 -0.029738053679466248 0.11579624563455582 -0.06701303273439407 0.03267086297273636 0.1451779007911682 0.010727197863161564 0.10309260338544846 0.15089169144630432 -0.0026156422682106495 -0.3377268314361572 0.2345917969942093 -0.12717729806900024 -0.12745672464370728 0.11185034364461899 -0.10167238861322403 0.14139312505722046 0.011676964350044727 -0.047931868582963943 0.002887674607336521 0.13856935501098633 0.03587619215250015 0.05229772627353668 -0.07403814792633057 0.1443169265985489 0.15967977046966553 0.03524770587682724 0.11151573061943054 -0.13276684284210205
一种抗干扰网络及其应用	-0.0124202286824584 0.06204894557595253 0.12137171626091003 0.026385558769106865 0.12597444653511047 0.2683495283126831 0.10642404109239578 -0.06564880907535553 0.04197351634502411 0.11010316759347916 0.08947030454874039 -0.10186436027288437 -0.2522090971469879 -0.16236716508865356 0.26856106519699097 0.3956727087497711 -0.02466350421309471 -0.08243829011917114 -0.10175229609012604 -0.028236806392669678 -0.3362247347831726 0.0024960655719041824 0.28410810232162476 -0.034811027348041534 -0.24744004011154175 -0.14682018756866455 0.2227121740579605 -0.06354723870754242 0.10247483104467392 0.21229098737239838 -0.04727119579911232 -0.38814449310302734
放大器芯片	0.002941377926617861 -0.28733235597610474 0.016334546729922295 0.017890388146042824 -0.10105893015861511 0.09498175978660583 -0.08394597470760345 -0.02869926393032074 0.0665956363081932 0.006001791916787624 0.2316889464855194 0.07119284570217133 0.09495770931243896 -0.1958083063364029 0.03339533507823944 -0.19272269308567047 0.1628120094537735 0.044856958091259 0.26472175121307373 -0.09296005219221115 0.10355637222528458 -0.046234674751758575 0.13136249780654907 -0.14485865831375122 -0.23885613679885864 -0.05936114117503166 -0.19067567586898804 -0.15534710884094238 -0.0758865475654602 -0.15400226414203644 -0.1329992562532425 0.008045963011682034
一种腔内心电信号重建方法及装置	-0.11125635355710983 -0.1313897669315338 0.20442505180835724 -0.1857898235321045 0.11162226647138596 -0.16519415378570557 -0.05145658925175667 0.06760517507791519 0.20346489548683167 -0.19061706960201263 -0.10825317353010178 0.045837633311748505 0.07898638397455215 -0.030232839286327362 0.21929194033145905 -0.062326740473508835 -0.031870804727077484 -0.02783108502626419 -0.25446388125419617 0.018163572996854782 -0.004918926395475864 -0.02525540068745613 -0.09111291915178299 0.16503550112247467 0.04103822633624077 0.01715577207505703 -0.06543641537427902 0.2989393174648285 -0.23568910360336304 -0.07317589223384857 0.2076994776725769 -0.16088680922985077
一种基于增强型晶体管的电流复用低噪声放大器	-0.15228596329689026 -0.4256194531917572 -0.05372939258813858 -0.23058386147022247 -0.13417376577854156 -0.22231686115264893 -0.24350285530090332 0.06838198751211166 -0.12917543947696686 0.4044794738292694 -0.030007459223270416 0.07686534523963928 -0.1221369057893753 -0.1061234399676323 -0.23808591067790985 -0.2509579062461853 0.414203941822052 0.49442532658576965 -0.10805774480104446 -0.31106865406036377 0.15252378582954407 -0.3222275376319885 -0.31846973299980164 -0.03262120112776756 0.293832391500473 0.3199511766433716 0.14834707975387573 0.2547755539417267 -0.1492348313331604 -0.200576052069664 0.05412053316831589 0.5445188879966736
一种基于Sigma-Delta调制方式的隔离放大器电路	-0.087545245885849 -0.07934590429067612 -0.02728135697543621 -0.3411548137664795 -0.06572553515434265 -0.23621131479740143 -0.15293817222118378 -0.0006442158482968807 -0.13455858826637268 0.010242891497910023 -0.14446811378002167 -0.13713127374649048 -0.15368914604187012 0.08612515777349472 -0.3424161672592163 -0.04636553302407265 0.12384113669395447 -0.028130540624260902 -0.09513138234615326 -0.18498411774635315 0.03077990747988224 -0.08728668838739395 -0.0670367106795311 -0.3106650710105896 0.10936731100082397 0.13927185535430908 0.01288220938295126 -0.09510868787765503 0.019308188930153847 -0.023799706250429153 -0.14940504729747772 0.09002618491649628
包含长链二元酸的混合物的处理方法及其应用	0.1451726108789444 0.28726881742477417 0.1797185242176056 0.08253151923418045 0.22519806027412415 -0.0530518963932991 0.04424934834241867 -0.03423980996012688 -0.08331787586212158 0.14635364711284637 -0.024869445711374283 0.03690755367279053 -0.00795303750783205 -0.18280690908432007 -0.14497244358062744 -0.2684989869594574 0.0377560518682003 0.15814943611621857 -0.15418322384357452 -0.31444433331489563 -0.4348580539226532 -0.07722700387239456 -0.26594099402427673 -0.032005611807107925 -0.15054509043693542 -0.3130064606666565 0.2404683232307434 0.3560362458229065 0.027490388602018356 -0.0613582544028759 0.03136983886361122 -0.12201128154993057
