一种基于改性纳米碳酸钙的润滑油及其制备方法	-0.875747 -1.155137 0.401184 0.828881 -0.431279 -0.564178 -0.209566 -0.295780 0.376380 1.224729 -0.080519 -1.413146 -0.827871 -0.274345 1.804931 0.576605 -0.132486 -0.112850 -1.450549 -1.065869 0.339301 -1.688138 -0.669462 1.315271 -2.809319 1.632815 0.706662 -0.445876 -1.045371 2.093580 0.131833 1.347231
基于正反传播算法获得心拍的主导心率的方法	0.009452 0.568751 -1.108999 0.978099 -1.006284 -0.437625 -0.321172 -0.253293 0.557515 0.671456 -0.492925 0.565650 -0.019345 0.553970 0.223270 -0.063546 -0.481388 0.137500 -0.318882 -0.232646 -0.519185 -1.012836 1.298272 0.603727 -0.274561 1.216869 0.083161 -0.855894 -3.038361 0.014754 -0.494348 -0.563797
一种抗水型磺酸钙基润滑脂及其制备方法	-1.831096 0.195710 -0.324112 -0.770861 1.172777 -0.324293 -0.962646 0.314077 1.875455 2.573255 -0.608378 -1.882784 0.940000 -2.239583 0.077513 -0.251777 -0.953555 0.507460 -1.570718 0.299024 0.481722 1.006006 1.208547 1.787219 -2.719737 -2.078499 -0.966044 0.070864 0.241849 1.113097 1.665650 0.499346
一种心电映射方法及系统	-0.363688 0.991757 -0.110895 0.657660 -0.681395 1.016815 1.680927 -0.089585 1.641915 3.200881 -0.835201 1.149082 -0.549443 1.256993 -2.194462 -0.875147 -0.872416 -1.038614 1.171439 0.254120 2.740614 3.724663 0.552261 0.558490 2.663005 0.468238 -0.345298 0.029899 -1.909040 -2.417981 -0.613935 0.644025
心电信号处理方法、装置和相关设备	0.595063 1.154765 0.359884 2.008392 -1.528196 0.722037 0.039657 1.276739 -1.954819 0.108591 1.404457 1.899940 -0.157015 1.023392 -0.317516 -0.596675 0.845801 -1.722048 0.693488 -0.842816 0.788543 -1.601530 0.638746 -0.093041 1.176426 -0.805677 -0.628265 1.560398 -1.159003 -2.228710 -1.390789 -0.163633
射频收发器、存储介质及功率放大器的偶谐波抑制方法	-0.663118 0.380446 -0.251430 -0.012939 0.059978 1.125683 -0.945456 -1.260871 1.347289 1.301345 -0.649512 0.154018 0.534045 -0.595546 -1.624083 0.870296 -1.310798 -1.127934 0.623950 -0.885124 0.519044 0.344826 -1.098197 0.926294 -0.557140 -1.049647 -0.001948 -0.944878 -0.405201 1.061320 -0.280072 1.179621
一种适用于汽车发动机具有高清洁及自冷却能力的润滑油组合物	-0.804633 0.227416 0.932839 0.388053 -0.375274 0.142006 0.873069 -0.498806 -0.691914 2.976828 0.248257 -2.124826 0.325401 1.029316 1.125135 -1.467024 -1.225509 -1.773306 -0.684288 1.304008 -0.214216 1.291939 1.366714 0.509412 -1.807132 -1.067058 -0.473212 -0.300611 -0.305486 1.287261 0.762374 1.242795
一种多功能低温环保耐用润滑油	-0.102232 -0.370302 1.224986 1.400250 -0.690184 -0.311588 -2.157442 1.587365 -1.967595 3.394117 0.012989 -1.264228 -0.309315 -2.372934 -0.247745 0.055415 0.200838 -1.919305 -0.447338 2.112955 -0.620618 -0.718193 1.347379 1.145205 -1.629491 -1.271052 -0.347516 1.231348 2.228542 2.081432 -0.971161 -0.708993
剪切稳定性优异的重负荷车辆齿轮油组合物及其制备方法	-2.504789 0.721946 0.551533 0.903309 -0.593197 2.483609 -0.638220 -0.498037 1.696401 1.491303 -2.148111 -2.365452 0.037466 -0.570726 0.769335 -1.838490 -1.685231 -0.819696 -0.801128 -0.437091 1.588342 5.214520 -0.797662 0.934310 -1.592250 -0.743708 -2.164933 0.079944 2.187208 0.081416 -0.020537 1.283058
一种多路TFX结构电源	1.117307 0.741496 1.490255 -0.001315 -0.034318 0.956955 -0.628700 -2.099014 -0.648160 0.075607 -0.384301 -0.304446 0.787478 0.047371 0.120330 1.243527 -0.109874 -1.245580 -0.012559 1.206077 3.568532 0.153458 -1.496568 1.678266 0.075039 -0.568579 -0.625029 -1.132737 1.443970 0.808577 -0.269334 1.176634
一种低碳烯烃经聚合直接合成高性能高粘度基础油的工艺方法	-1.055014 1.338415 -1.555030 -1.028877 -1.427652 -0.502154 -1.257045 0.461039 0.282794 1.900278 2.277848 -1.025173 -1.159358 -0.805710 1.019960 -0.529146 -1.634444 0.452041 -1.334321 -0.553330 -2.339132 1.047305 -0.346719 2.027843 -2.027584 -1.212267 -0.358733 -0.273236 -0.545771 3.809325 0.401218 0.388790
一种心电向量环的绘制方法和装置	1.651368 -1.834666 1.894953 3.404021 -1.580825 -0.551746 2.993600 -0.344240 -2.095304 -0.915085 -0.036349 -1.716748 -1.421644 0.094046 -1.909850 -0.733601 0.202181 0.397231 -2.639468 3.655618 -0.617558 3.437560 -0.541017 -3.476401 -0.744299 1.991149 1.189672 -2.442160 -2.456151 0.484047 -0.970478 1.594009
一种供电控制电路、服务器硬盘背板及其供电电路	1.107696 0.187559 0.827044 -0.646153 -0.273304 -0.667552 -1.518601 0.915058 -0.382567 -0.834670 -1.866764 -0.385498 0.725359 0.765094 0.780552 -0.382386 -0.115769 1.135137 -1.024786 -1.051051 0.292784 -1.370581 -0.249819 -0.429792 0.456211 -2.509483 0.192649 0.223962 0.928537 -2.017524 0.449231 -0.211098
一种改进型钻具螺纹密封脂及其制备方法	-3.819335 -1.903503 8.704001 1.621155 0.892917 3.183380 2.453865 -4.191046 4.551423 -1.672592 -4.483027 -1.356805 -1.594045 -1.861318 -1.185040 -2.755160 -4.856256 -1.265290 -2.730771 6.520275 7.907028 4.229121 -4.569471 0.493510 1.307665 4.648579 1.383372 0.089254 4.283650 -5.065787 5.360503 3.702369
一种耐低温抗磨型氟素润滑油	0.726682 0.868325 -2.040620 1.162963 0.964886 -0.755416 -1.443773 -0.188770 -1.108096 2.415194 -0.469713 -1.179374 0.477086 -2.047955 -0.656412 0.566240 -0.378247 0.154268 -0.971784 2.058227 0.017721 -0.203323 0.579521 0.942036 -1.974550 -3.480391 -1.968897 0.875653 1.830703 1.834327 -0.577207 -0.910947
一种服务器电源强制均流的方法、系统、设备及介质	0.557074 -1.267735 0.596660 -0.882957 -0.039180 -0.249805 -0.580605 0.171297 -0.890593 0.243448 0.486844 0.007717 -1.755025 -1.324204 2.690179 -0.743581 1.323009 0.032729 0.623016 -0.200747 -0.527061 -0.212962 -0.539165 -0.696291 -0.274124 -0.085629 -0.411502 1.467926 0.398810 -0.267686 0.588544 -0.155443
降低集成电路放大器噪声的电路及其降噪方法	0.299473 -1.155968 1.182953 0.010954 -0.414253 -0.504302 0.263893 -0.490857 -1.417695 0.602523 -0.544264 -0.166787 0.545080 0.399352 -0.455705 -1.254105 2.237511 1.108641 1.216267 -0.270736 0.257566 -0.642614 1.524972 -1.004072 1.240252 1.212947 -1.249021 -0.899690 0.295746 1.288996 0.910700 -1.827096
含石墨烯-聚合物纤维的植物润滑油	0.430847 0.337771 1.564162 0.140179 -1.804247 0.692734 -1.660613 -0.164502 -1.991474 0.455532 -0.160769 -2.347610 -2.362230 -2.524312 -0.523475 -0.282742 0.487170 0.464434 -1.023623 -1.332803 -0.730748 -2.233370 1.267268 1.760244 0.243838 -1.364884 0.557312 1.182040 -1.604009 4.991469 0.915074 0.658600
一种PSU异常掉电处理系统、方法及装置	0.194025 -0.686549 -0.160861 -1.428050 0.038049 -0.208285 -0.684985 -0.626742 1.299851 0.075221 0.637914 0.357897 0.028250 -0.945621 0.654493 1.090364 0.352988 1.096044 -0.874340 -1.838462 -1.713977 0.281737 -0.722661 0.188384 0.341329 0.188039 -0.317140 -0.533427 -1.006483 1.611629 0.645217 -0.586016
一种嵌入式网络设备系统升级数据保护装置和方法	0.460239 0.344632 -0.585207 0.693476 0.113416 0.494852 0.763790 -0.532119 0.598973 -0.361425 -0.003538 0.561204 0.494267 0.006987 -0.743417 0.796865 1.245944 0.016680 0.701066 -0.277436 0.011352 -0.310374 -0.284419 -0.254953 -0.718598 -0.507683 0.091392 0.156078 0.437994 0.039959 0.148641 -0.161114
一种去除振铃的心电信号滤波方法	0.805670 -0.407146 0.027918 -0.158543 1.204945 -1.687924 -0.150459 -0.357925 0.081219 -0.625619 -0.366991 -0.734281 0.364732 -1.007916 0.964030 0.399057 0.222113 0.061819 0.466982 -0.194390 -0.902532 -0.356725 1.227908 -0.073025 0.107562 -0.771088 0.569506 -0.604850 0.939797 1.446968 -0.245173 -0.136503
一种电池备份单元的检修方法	0.224136 -0.563162 -1.754111 0.192906 -1.243968 -2.302023 -0.728281 1.547208 -0.831657 0.069004 0.147982 0.974791 0.554973 -1.653623 -0.178247 -0.826930 -1.408957 0.819778 0.949299 0.491163 -1.842108 2.009287 0.722299 0.122635 -3.041536 1.352569 -1.647024 -1.482567 -1.148634 -0.291993 -2.421214 0.084078
一种单电源双向电流放大器	0.324242 0.851068 0.698664 -0.059735 0.638200 0.002361 -1.057438 -0.697086 0.691983 0.551542 -0.847941 -0.431179 -0.215200 -1.261665 0.732141 0.627750 1.030074 -0.578537 0.773696 0.295521 -0.232834 0.899691 0.248986 0.929359 0.564628 -0.235429 0.579353 -0.425529 0.017056 -0.310472 0.078016 -0.475165
一种电刺激诱发神经磁信号采集分析装置及方法	-0.204714 -0.910844 0.181325 -0.943607 -0.458529 0.603974 -0.156854 0.546105 0.405588 0.516765 0.453838 -0.383085 0.275076 -0.032110 -0.804341 -0.086561 -0.130516 -1.068242 -0.353297 -0.332935 0.887960 0.972663 0.786808 -0.021406 -0.204869 0.563936 0.156029 0.742418 0.756474 0.053931 0.213056 0.063440
一种心冲击图信号的处理方法及系统	0.203694 -0.939625 0.414839 -1.018335 0.181926 -1.291951 -0.079642 -0.445971 0.475470 0.895258 0.164988 -0.573637 0.181696 -0.771155 0.407548 0.458037 -0.804727 -0.108400 -1.964037 -0.497482 -0.808458 0.547413 0.009955 0.633740 0.148103 0.198384 0.196421 -0.842180 0.492829 0.175200 0.323885 0.287740
一种基于心电单极导联V6、V9推衍导联V7、V8的方法及设备	-0.479332 1.324933 -0.228200 0.911380 -1.865276 -0.042143 -0.971249 0.650987 1.730829 0.384364 -0.053198 -1.132314 -1.170339 -2.295828 -1.304960 0.905766 -2.052570 0.195724 -1.702100 -2.755002 0.707758 0.865559 2.323855 2.636905 -0.077125 -1.116732 -1.420909 -1.039592 -2.048387 1.099483 0.254444 -0.981268
心律失常分类方法、装置及可读存储介质	-0.197407 1.042081 -0.812247 0.132717 1.105247 0.004070 1.765334 1.101243 0.318698 0.031867 0.706666 -0.669706 0.384993 1.257438 -0.177138 0.039312 -0.989856 0.901872 1.709490 1.078596 0.972124 0.712758 -0.170104 -0.530766 -0.705529 0.062932 -0.227631 -0.454395 0.464052 -1.309994 2.268376 0.214581
一种改性氧化石墨烯的制备及其应用	-0.362147 0.772779 -0.562005 2.925334 0.873913 -1.151132 -1.025324 -0.566943 -0.009771 2.662911 -1.008038 -0.188833 -3.340253 -3.860803 -0.789186 0.091567 -0.729457 -2.209945 0.064292 -0.263410 -0.153517 -0.598419 0.374977 1.849624 0.769038 0.038184 0.386158 1.641120 0.724619 0.073015 -3.358209 0.486052
NVME SSD Raid卡板载备电系统及控制方法	0.148304 -0.782858 -0.707032 0.153073 0.793104 0.399574 -0.684950 -0.548143 -0.301528 0.819101 0.794910 0.429969 0.725007 -0.613837 0.482331 0.055692 0.601390 -0.225347 0.528697 -0.121465 -0.481942 0.836556 0.661251 -0.272723 -0.710639 0.310370 -0.818819 -0.548832 -1.213686 1.179986 0.408584 -0.060304
一种环保金属切削液及其制备方法和应用	0.825467 -0.251035 1.520267 -1.628408 -0.760659 -0.345342 0.266035 1.529785 2.453959 -1.666421 -1.890677 -1.181107 1.227860 0.005921 1.226077 -0.557204 -0.986951 1.606900 -1.442284 -1.615978 -0.939701 0.365738 -0.873903 0.512097 -0.339705 -0.738821 -0.643857 1.694769 -0.435585 0.066016 1.423366 -1.999118
一种宽带MMIC放大器	0.789953 -1.226638 -1.432320 -0.508444 0.517274 0.120663 -0.071592 -0.089231 0.427882 1.472148 2.465159 -1.510865 -0.650016 -0.297786 1.781558 -0.884007 -0.452469 -0.665701 0.331364 0.180523 -1.430507 -0.726181 -0.251838 0.153170 -2.013456 -1.488240 -0.270636 0.836205 0.881192 1.950537 1.064636 1.054741
具有光学补偿放大器控制回路的光接收器	-1.113147 1.156409 -0.268759 -0.772569 -0.242427 0.864368 -0.827845 -0.788113 -0.165411 1.063771 0.351800 0.798279 -0.345362 -0.128819 0.394126 0.547427 0.710709 0.001369 0.158971 -0.770435 0.253979 -1.185773 -0.562350 1.017836 0.044786 0.216290 -0.742883 -0.485905 -1.341797 0.858642 -0.336835 0.009109
基于深度学习的心电早搏信号处理方法、模块和装置	2.807932 3.222947 -0.119306 -0.408779 -1.838363 -0.958817 0.241273 1.428430 -0.732830 0.467491 0.129392 0.820223 -0.889458 0.146191 -0.621459 0.242323 -0.122457 -1.056947 1.436681 2.795114 -0.478260 -4.082374 -1.657975 2.323071 1.823923 -0.404866 0.036629 0.873974 -2.259856 0.522647 0.512538 2.119376
基于二维图像和注意力机制的心电信号质量评估方法	-0.209576 -2.707954 -0.730128 -0.279471 0.039135 -1.028770 -1.413103 -1.816392 1.211029 1.242847 0.579108 -0.872415 -0.230655 -1.188796 3.014750 -0.327708 -1.608599 1.434085 -1.181177 2.438573 0.074818 4.138705 0.626234 -0.732511 -1.155635 0.035888 -0.178013 -1.423726 -0.419272 0.651319 3.129550 -0.907475
一种压控振荡器增益放大方法与电路、锁相环及时钟芯片	0.452223 1.710610 -1.457182 0.035561 -0.192061 -2.018424 -0.100090 0.688580 -0.661004 -0.768676 -0.398005 0.169729 -0.636137 1.042330 0.394760 1.105162 -0.112242 0.371897 0.426969 0.534564 -0.674165 -0.660290 0.596119 1.354207 0.056004 0.891023 0.660612 -1.729973 -0.687138 1.531839 -1.374610 0.327640
变速器用润滑油组合物、其制造方法、使用了变速器用润滑油组合物的润滑方法及变速器	-1.388020 1.590302 -0.362573 0.888761 0.704169 -0.560728 -1.295182 -1.249779 0.206499 2.185018 1.445759 -3.026870 -0.897700 1.606395 1.312808 -1.671252 -2.942229 -0.094354 -3.061488 1.701746 -2.450235 1.691106 -0.228032 0.989937 -4.335322 -4.821437 -0.667043 -1.196231 2.938257 -0.098085 -0.160500 0.161394
使用隧穿电流的放大器偏置控制	1.482294 -1.179201 -0.906705 -1.768153 -0.426289 0.377986 1.533426 0.407760 -0.887219 -0.544176 -0.701939 0.411250 0.062866 0.343923 2.800632 0.024166 1.382481 -2.950854 -0.691456 0.671687 2.074991 -3.598762 -1.297266 0.218341 -1.556581 0.233788 1.792376 2.097769 1.167460 -0.485788 -1.264284 0.007292
一种时钟电源杂散优化系统及其校准、标定及优化方法	-0.660116 -0.507217 0.804685 0.570892 1.365507 0.037332 -2.405405 -0.707882 2.289918 -1.969791 -1.091993 -0.701281 -0.896935 1.430658 0.030898 1.210164 -0.645619 -0.065652 0.639133 0.894461 0.812185 -1.491617 -0.122013 1.111688 -0.751602 -0.864389 1.036833 0.210237 0.807117 0.714585 -0.130450 0.887224
差分噪声消除	-0.964624 -1.135218 -0.511512 -1.024351 -0.071162 -1.683000 -0.661711 -1.092416 0.646394 0.280984 -0.763472 -0.864300 2.101189 -1.105281 4.412448 -0.879193 -2.605087 -0.296780 -1.929930 1.461549 -1.321420 -1.900816 -1.508252 -0.521646 1.069559 1.298290 0.341541 -1.816514 -1.550033 1.119256 -0.267234 1.019508
一种被动式射频开关电路、射频控制系统及其控制方法	0.382963 0.700013 -1.327608 0.638704 0.086012 -0.025889 -0.163742 0.421807 -0.765060 -0.028695 0.963672 0.180879 0.686349 0.287492 0.560839 -0.796081 0.691842 0.360542 0.335430 -0.391846 -0.954866 -1.053062 -0.556638 0.920944 -0.897507 -0.716729 -0.568458 0.339086 0.919897 0.146184 -0.781560 0.564783
一种6GHz到18GHz超宽带高性能低噪声放大器芯片	0.875219 -0.001451 -0.969429 -0.150309 0.362183 -0.495025 0.144865 -0.313560 -0.356014 1.516055 0.880601 -0.522918 -0.635686 0.310330 -0.585562 0.382741 -1.430084 -0.284384 -0.010249 -1.017054 -0.604251 0.995376 -0.002507 1.539464 -0.698242 -2.279468 -1.161575 -0.632308 -1.551088 0.932484 1.916080 1.097788
心电信号质量评估方法	-0.410095 -2.224128 -0.726739 0.613243 0.126689 0.131709 1.110334 -1.869179 -0.162852 1.019245 0.036897 1.097162 0.297826 -0.255668 -1.826914 1.092531 0.780225 1.198512 0.485807 -1.107057 2.725964 0.566839 0.524630 1.907326 -2.127546 0.717066 -0.399330 -0.911022 1.446241 2.339163 0.327856 -1.291761
一种高精度的线性霍尔传感器读出电路	1.946287 -1.557738 -2.270787 -1.044375 -0.866834 -0.048220 -2.986194 0.627753 -0.883833 1.483793 -1.068692 0.555005 -0.849110 -2.463347 -1.975115 2.864457 -2.067281 -3.410637 -1.141106 -2.485141 3.585734 2.812394 2.473563 0.792018 -1.086861 2.039405 -1.047101 0.003431 0.810507 -2.123649 1.366345 -0.217790
不含硼酸酯的低粘度功能流体组合物	0.355990 0.381815 -0.598154 -1.131000 0.011293 -0.779668 -0.581510 0.524142 -2.351557 0.915432 0.748045 -1.712286 1.858755 0.130524 0.959513 0.111166 -0.439750 0.310137 -0.129038 -0.073025 -1.855574 0.237406 -0.883308 -0.319016 -0.182520 -1.204318 -0.663792 0.163911 0.260010 -0.016259 -0.022040 -0.064141
水基抗燃液压液	-0.780719 0.553694 1.143553 -1.458714 0.424925 2.502212 -1.844659 1.241882 1.346505 2.575520 0.288429 -1.055149 0.341191 -1.405382 -2.298105 1.637412 -0.622293 1.254764 -2.499676 -2.676420 -3.702420 -1.725645 0.350162 0.594906 -2.301433 -1.257552 2.347993 -1.543850 1.469594 8.233924 0.333284 -0.451010
主板电源电路、电源健康管控方法、电子设备及存储介质	-0.416049 1.845642 -1.511269 1.878699 -1.516589 -0.031384 -1.158980 1.558445 -1.730850 -0.370818 -0.328995 0.351768 1.309328 -0.592748 -0.488300 1.162143 -0.780114 1.541931 -1.045020 -0.563191 -3.576214 -0.691767 0.413812 -1.584612 -0.753838 1.443752 -0.123365 -3.682284 -2.165542 3.827152 -1.955362 -0.080550
一种射频低噪声放大器	-0.283709 1.975289 1.138173 0.306560 0.210492 1.377428 -1.394154 1.339751 -1.688644 0.707240 0.994669 -0.229659 -1.208933 0.531082 0.931234 -0.835378 1.016503 3.134893 1.388881 -2.749071 -3.107919 -0.788555 -1.332099 1.173990 -0.840576 -2.709256 0.309382 -1.102380 1.100089 1.808580 1.739399 0.336029
心电数据或脑电数据的处理及检测方法、存储介质	0.488405 -2.859157 0.029385 -0.521587 0.198301 -2.224809 -0.126986 0.129156 0.821299 -0.990907 0.441792 0.998758 0.421106 -1.278382 -0.798901 2.141991 0.960664 0.150763 1.760902 1.552634 -2.353027 -0.035114 1.048063 -0.420250 -2.482592 0.564045 -0.364580 0.325364 2.502268 0.837719 -0.651711 -0.631133
一种耐低温柴油发动机油组合物	-0.737629 1.785844 -1.780321 -0.496166 -3.101889 -1.615997 -3.202014 0.887009 -0.816192 1.078521 0.490487 0.317916 -0.139327 -2.608592 6.689761 -1.466598 -0.856368 1.986780 -1.217999 -1.768305 -3.682050 -0.853641 -0.452583 0.472331 -1.557380 -1.409745 -0.840369 1.988242 2.844200 -2.528014 -1.407676 -0.276943
一种低噪声系数超宽带的低噪声放大器	1.580496 -0.161955 0.085542 0.089091 0.103976 0.127702 0.338733 -0.279394 -1.020342 0.782080 0.113611 -0.141093 0.083498 1.441492 -1.184786 -0.218011 -0.596239 -0.335571 0.520326 -0.969966 -0.760605 0.319325 -0.349652 -0.208535 1.575241 -2.053148 -0.243211 -0.207058 -2.356233 -1.316756 0.743314 0.218287
一种动态单导心电图中异常心电信号识别方法及系统	-1.133870 -0.938251 -0.777646 -2.237543 0.321248 0.827950 0.227687 0.737790 2.008997 -0.989892 0.898154 -0.500549 -0.379154 0.330556 1.478775 1.226493 -0.050866 1.343637 0.078947 1.402125 0.280742 2.684039 0.640945 -0.349182 1.286303 -1.980195 -0.462943 1.376876 -0.813509 0.831155 0.394883 -1.377999
一种心电信号类别检测方法、装置及存储介质	0.060050 0.344758 -0.915557 -1.061365 -0.966480 -1.444354 -0.908147 -0.233685 -0.698899 -0.466589 0.931886 1.418079 0.115258 -0.597242 0.560924 -0.009216 -1.346554 0.417453 0.394440 -0.419057 -1.502766 -0.153562 -0.709281 0.241522 -0.675736 -0.519674 -0.584487 -1.050774 -0.482355 1.267079 -0.096289 0.571335
一种心脏疲劳程度测评方法及装置	-0.292379 0.088780 -0.360699 0.115859 -0.057863 0.299697 -0.012533 1.333647 -0.909618 -1.574595 1.387707 -0.279508 -1.113822 0.087956 0.325669 1.118212 0.474709 0.019446 0.581600 0.230051 -1.450839 -0.976322 0.070590 -0.334212 0.345161 -0.295156 0.568199 1.137929 0.031836 -0.123955 -0.576097 0.308865
一种黏度指数改进剂及其制备方法、用途	-5.052900 -2.370566 3.195770 -0.731529 -3.098117 -1.152587 -0.885624 2.063567 -0.942308 0.086579 0.810235 -5.917683 0.321604 -3.735484 6.790441 -2.319380 -3.925386 -0.910374 -5.437954 -0.125122 -2.305401 0.177370 -0.001174 0.536405 -4.238917 -2.766466 -0.601452 0.137851 4.129150 3.223163 1.244524 3.950033
一种低噪声放大器	-0.784029 -4.156622 -1.645620 -0.600568 2.060409 1.480533 -0.354824 -0.152207 0.394862 1.390887 5.478597 -2.380182 -0.070203 -1.324724 0.650359 -0.958179 0.096029 0.792259 -2.700545 0.887163 -2.392807 -5.412344 -1.966807 -1.397455 -1.806593 1.465436 0.316753 -1.512916 0.735916 3.141823 0.469765 -0.948589
一种基于区块链的桥梁施工监控系统	1.411495 -0.521940 0.282034 -0.849323 0.038436 -0.108527 0.369261 0.583729 -0.842648 0.711383 0.968505 -0.017341 0.462128 0.392983 -1.294924 0.899983 1.946484 0.333191 -0.699317 -0.667233 -1.116984 -1.296375 -0.714466 -0.642421 -0.645231 -0.011972 -0.154874 0.327468 -1.120211 1.230765 0.046123 -0.459606
一种水压凿岩机动力介质优化液及其制备工艺	0.805088 2.009443 2.015496 3.670619 0.366033 -2.027517 -0.707727 0.929244 1.258922 -1.215445 -3.199414 -1.734411 -1.148715 1.284482 -1.139945 1.811738 0.618581 0.377856 1.289534 -1.311702 -0.471782 0.715427 0.642019 0.229164 -0.102281 -0.458936 1.554779 -0.808020 -1.414086 1.058848 -1.460340 0.126025
一种基于黑磷量子点的低成本钛合金水基切削液及其制备方法	1.514278 -2.583543 -0.327034 -0.283005 -1.358571 -2.747610 -0.802064 0.686687 0.501475 -3.406569 -1.365209 -1.505652 -1.618204 -1.536897 2.893710 -0.465260 -1.143818 2.457427 -2.904690 2.096082 -0.149890 0.751365 0.624103 -0.767662 -3.325779 -0.445333 1.322697 1.111153 1.599703 2.169161 1.049636 -1.683561
一种基于CMOS实现的Ka频段低噪声放大器	-2.050822 -1.029922 -0.461256 -0.321030 -2.066840 -0.982917 -1.496806 1.003860 -1.462026 -1.491821 2.386770 0.215850 -0.537169 -2.346454 2.406770 1.670790 0.206011 0.628686 1.857506 -0.299176 -2.249263 -2.519173 -0.101210 -0.871761 -1.427385 1.889953 0.726047 -0.131413 1.710701 1.254807 -0.320919 0.164495
一种可热插拔的服务器BBU装置	-0.223889 -1.865350 -1.034179 1.784417 1.664326 -0.175394 -1.425797 0.871450 0.343882 0.592243 -1.829597 -0.027251 -0.038484 -1.227915 1.120362 -1.110376 -0.688718 -1.497530 1.645256 -0.705162 1.368982 0.658097 1.005526 0.668565 -2.222244 -0.315516 0.274858 -0.265460 -2.871989 0.299961 0.021349 1.325057
一种PSU输出电压控制方法、系统及相关组件	-0.125076 -0.793554 0.620568 -0.428060 0.548821 -1.806167 -3.042124 1.090680 2.698896 -0.665162 -3.162008 -0.454588 -0.382796 1.226395 0.237475 -0.161585 -1.457992 -1.039497 1.232713 -0.672740 1.224424 -0.553892 -2.436132 0.468839 1.118287 0.012597 -0.494066 -1.385162 -2.235915 -1.801158 0.626120 1.345105
一种基于用户体验度量的数据可视化方法	0.764399 1.542046 -0.188574 -0.440329 -0.718093 2.006042 2.061095 1.055102 0.096514 1.230159 -0.577929 0.644998 0.088026 0.974198 0.667491 -0.370150 -0.858495 1.211762 -0.721273 -1.949350 -2.157169 0.192190 1.426487 -0.010304 -0.985253 1.066473 -0.230049 0.092937 -1.635413 -0.554245 -1.522814 0.575555
一种改善谐波的功率控制装置、功率放大器及设备	0.032498 -0.285619 -0.009171 0.945681 1.077754 0.674109 -0.351532 -1.801586 -0.349678 0.122828 -0.772016 -0.625475 0.159627 -0.035313 0.223573 -0.329565 0.448811 -0.673724 0.219967 -0.251952 0.180978 -0.706316 -0.171021 2.504277 -0.699265 -0.384342 -0.697631 -0.335144 0.501652 1.303186 0.330067 0.451615
甲醇发动机润滑油组合物及其制备方法	-3.035528 -2.819778 0.755314 3.086932 -2.120062 -0.855202 0.333916 0.727068 -3.342191 -1.122820 -2.401951 -2.241529 -0.262998 -2.494062 3.897298 -2.319001 -1.083961 -2.404581 -3.757745 1.335581 0.914324 1.739421 0.244928 0.761474 -1.478824 -3.512910 -0.261685 2.721890 0.666176 0.102114 1.059800 1.494042
一种发动机保护涂层液及其制备方法	0.192630 0.019466 -0.539132 0.728431 -0.525294 -1.336425 0.155666 0.074113 0.974357 0.669357 -0.961695 -0.738037 -0.103027 0.251085 1.546783 -0.074010 -1.654657 0.096236 -0.509475 0.259093 0.992358 -0.089831 -0.073546 1.195584 -2.406949 -1.263910 0.091136 0.023533 0.220483 1.454963 0.902445 0.625642
一种铝钡基润滑脂组合物及制备方法和应用	-3.110593 -0.985204 2.228953 -0.802221 0.406379 -0.146410 -2.955260 0.329697 0.860107 0.739832 1.693768 -0.616172 -0.180710 -2.736079 1.499488 0.044944 -1.302472 0.221957 0.644668 1.866983 1.907305 0.348808 0.844278 0.688712 -2.953148 1.259190 0.624277 -0.145236 1.899344 1.625925 0.106227 1.155036
含有星型的马来酸酐接枝三元乙丙共聚物润滑油粘度指数改进剂及其制备方法	0.211329 0.546309 1.006935 0.605768 -1.178124 0.161108 -0.305378 0.598904 -0.042788 2.552837 -0.149032 -1.750660 0.475709 -1.198570 1.422860 -0.199210 -0.784652 -1.615600 -1.408956 1.065616 1.520664 -0.423638 0.580718 1.415568 -1.082797 -1.803630 -0.028073 2.038926 1.302900 0.273472 0.647839 1.100979
一种基于能耗中断概率的手机终端优化方法	0.478026 -2.088166 -3.277653 -1.604052 -0.482508 -0.804455 -2.765196 -1.492479 0.602538 0.436279 0.468982 1.287918 0.339867 -2.820670 -1.438881 0.259110 0.063922 -0.519838 1.064676 1.781025 -1.330989 -1.145878 2.623578 1.681414 -1.298316 -1.375598 0.788999 -1.016634 2.443580 -1.058591 -0.036328 0.482921
一种基于小波能量的心电信号去噪算法	-0.325125 0.420679 -2.447126 -1.938913 -0.063883 0.096481 -1.735246 1.367849 -2.346304 0.887092 0.583793 0.015484 -2.224913 0.302173 -1.132984 -0.245764 -1.699691 -1.673909 3.941649 -1.623943 1.748310 2.321879 2.001760 1.982093 -0.046302 0.823368 0.539511 -1.226530 1.475891 -1.443550 -1.910925 2.032463
一种用于汽车发动机的润滑油及其制备方法和应用	0.206514 2.660822 -2.761296 -0.994924 -1.652019 -1.379177 0.803483 -1.726807 1.007691 1.282878 1.606332 1.591112 -1.778332 -1.396379 2.066544 2.018432 -0.167931 -1.844111 -2.764954 -1.477511 0.941121 -0.719474 -0.075215 -0.196917 -0.087091 0.565807 -1.896321 1.935548 -0.694279 0.778894 -3.312578 -1.771675
